predict	real	text
1	0	                                                               아유레디는 무슨너부터 준비해라
1	0	                                                         기승전의 구조라 먼가 이상하다 이제 막 시작한 느낌인데 끝나버렸다
1	0	                                                                     범인찾는 재미가 쏠쏠함
1	0	                                                               아내돈 감동적이지도 않고 재밋지도않음 ᅳᅳ
1	0	                 평점 보고 내가 직접봣거든 전혀 안무서움 리얼 하나도 안무서움 기어나오는것도 하나도 안무서움 오히려 사다코가 예쁘게 느껴짐 리얼 너무 노잼이라 평점믿고 보지마라
1	0	                                                   버튼으로 스릴러를 이끌어내는 구성은 오히려 SF영화의 재미를 떨어뜨린다
1	0	부작처럼 길었으면 지금도 넘재밌고 또 앞으로 풀어갈 에피소드도 무궁무진 할텐데 ᅮᅮ 지난년도부터 sbs보다가 처음으로 엠븅으로 넘어왔는데 조기종영이라니너무해ᅮᅮ
1	0	                               뚝뚝 끊어지는 흐름과 뜬금없는 스토리충격적인마지막씬 슬프려고 애쓴 티는 나는데 그냥 웃겼다 근래 본 가장 웃긴 영화
1	0	                                                         추하게 왜저래라는생각이 맴도는 여주인공 맥라이언ᅲᅲ
1	0	                                                                       재미있더라구요 ᄒ 이제 본격적으로
1	0	                                                                 역시 군인은 집지키는 개
1	0	                                                                     감독 심장에 쏘고싶드라
1	0	                                                                     이런 영화 넘 좋아요 감동이었습니다
1	0	                                                 드라마 볼만한거 없었는데 짠 하고 나타났네요 너무 잼있어요계속 쭈욱 오래 많이 해줬으면 합니다
1	0	                                             시간이 넘는 러닝타임인데도 전혀 지루하지않고 디테일하고 리얼하게 찍었다 특히 후반부는 정말 실감났다
1	0	                                                                       제 취향도 아닌듯ᅳᅳ
1	0	                                           남주 여주 둘다 생활연기의 달인 같아요믿고 보고 주일을 기다려서 보는 최고 잼난 드라마
1	0	                                                         뭐야 이거ᅳᅳ폴 워커 믿고 볼 영화는 분질뿐인가
1	0	                                                                 미국식 하이 블랙유머를 이해 못하는
1	0	                                                                           정말 재미없는 코미디영화
1	0	                                                       내용은 둘째치고 음향녹음을 개똥으로 했냐 뭐라는지 안 들려
1	0	                                                       김고은이 너무 약했다 몬스터는 이민기하나뿐
1	0	시합끝나고 신민아 양말 빨아주던 장면이 기억나내스포츠에선 어떤일도 일어날수있지만 당사자가 되면 쉽게 받아들이기 어려운일인데 용서와 사랑이 어울러진 볼만한 스포츠 드라마
1	0	저딴 쓰레기 시나리오나 연기하려고 배우가 됐을까 연기에 대한 진심과 열정과 혼신을 다하는 배우들 이 너무 불쌍해보인다 그리고 작가는 진심 그만둬라 그정 도 삼류 소설은 진짜 나도쓴다
1	0	                               나 이런거 진짜 안쓰는데 솔직히 처음엔 긴장감 조금있엉 근대 갈수록 졸립고 엔딩은 아 소리밖에안들릴만큼 허무해
1	0	                                                   금성무와 김혜수의 출연이 상당히 흥분됐지만 그 뿐이었다
1	0	살인범들이 그들의 무차별적인 살인을 찬양하는 팬들이나 죽기 직전까지 시청률만 신경쓰던 방송인보다 인간적이다 그러나 필요이상으로 가학적인 이 영화를 주인공들을 인간적으로 좋아하기는 힘들다
1	0	                                                     엄마가뭐길래진짜폐지됨완전재밋게보고있엇는데ᅲᅲᅲ
1	0	                                                             통쾌한 영화 간만에 기분조케 밧네요
1	0	                               티비에서 하길래 봤는데 너무웃기다ᄏᄏ이걸돈주고 본사람들은 억울해서 못잤을듯ᄏ이제그만 사다코좀 놓아주자ᄏᄏ
1	0	                                                                 충분히 웃음을 주고 거기에 나름 메세지도 준다
1	0	                                                                     우리나라역사상 최악의사극
1	0	                                         재미 없다애니한편 보길 일본꺼라 싫다는건 뭥미 한국영화는 죄다 점줬네 매미 OO
1	0	                                                       연극을 보는듯배우들의 연기 연출력두개이상은 못드리겠음
1	0	                                                               내용은 없는 것이 첨부터 끝까지 정신사나운 영화
1	0	                                                       존경합니다 순교자 주기철목사님의 정신을 우리도 계승해야
1	0	                                         다시 봐도 이거슨초초초명작 슬프기까지한 비장미 넘치는 장면에 압도된다 절대 강추
1	0	                                                           벤 스틸러 코미디 졸라 재미없다 코드는 무슨 개뿔 ᄏ
1	0	                                                         정말말이 없게 만드는 영화 영화의 어디서부터 설계가 잘못된것인가
1	0	                                                               흐미 유덕화여ᅲᅲ 말다했음 ᅲᅲ
1	0	                                     돈아깝구 시간아깝네년대 그래픽에 배우들 연기두 그렇구심형래가 백배낳네
1	0	                                                                   두 글자면 충분하지 않을까 진부
1	0	                                                                         뭐하나 뺄게없다
1	0	                                                                       점 아니 점도모자란다
1	0	                                                           재밌다ᄏᄏ근데 남한가족 서무 막장이야ᄏᄏ
1	0	                                                                             쏘리
1	0	                                         어후 씹노답이요 ᄋᄋ 화면 구도는 완전 년대수준 ᄏᄏ 별 긴장감도 없이 영화가 끝나버림 ᄏᄏᄏ
1	0	                                                                     다적었는데지워졌어
1	0	                                                         초반부는 재밌는데 갈수록 어정쩡해지더니 결말은 오글 ᄏ
1	0	       당시에 그 느낌으로 평점을 줬다면 다들 만점 줬을거면서 지금생각하면 유치하고 허술해보일테지만 그당시에는 얼마나 웃기고 재밋었는지 모를거야 파티의상만 봐도 웃기지않았나
1	0	                                 예슬의 예슬에 의한 예슬을 위한 영화 그녀에 대해 선입관은 없지만 자충수인듯
1	0	                                                     무협 액션 영화인 줄알았다 속았다 드라마였다 중국식 역사 영화였다
1	0	                                                                 책 좀 읽고 공부 좀 하며 삽시다
1	0	                                               나이 그저 빨리 태어나고 늦게 태어났을 뿐 내가 태어난연도가 궁금해 내가 궁금해
1	0	                                                         사랑합니다 당신을사랑해서 사랑하는게 아니라 사랑할수 밖에 없어서 사랑합니다
1	0	샘을 막을수가 없어요 한승희와 서지은이 친구우정을 넘어 서로 진정한 사랑해주는 맘이 느껴졌어요그루와 엄마 나올때마다 애절한 맘에 화장지놓고 드라마보긴 처음입니다
1	0	                                                       무지제미잇어서 또볼려하는데 파일이없어여ᅲᅲ
1	0	                       빠른 상황전개쉴틈없는 퍼포먼스가 영화내내 이어진다스토리 자체가 좀 억지스럽지만 그걸 감안하면서 보면 후회하지 않을 점짜리 영화평점 올리려점
1	0	                                                                       몰입감쩌네 반전도 좋고
1	0	                                                                   이런류에 일본영화는 실망이다
1	0	                                                   포스터만 멋졌지 스토리는 너무 유치함 한마디로 초딩용 영화차라리 를 보겠다
1	0	                                                                       라이언 일병이 필요하다
1	0	                       올 하반기 느와르 스릴러 최대의 수작 간만에 제대로 된 느와르를 봤네요 꼭 한번 보시길 나만 당할 순 없지 꼭 보세영 다들 두번 보세영
1	0	하길래 내용읽어보니까 뭐 상처받은사람치유를위한영화라길래 기대하고틀엇더니 완전빡친다 답답하고 속터지고 이거볼까하는분들 마음안정찾으려고 트는실수하지마시길 아오 쓰래기영화
1	0	                                                           이딴 영화가 무슨 공포물이라고차라리 고스트가 더 낫지 싶네요
1	0	                                                         아버지와 아들이 구멍동서 한국인들의 정서에는 안맞는듯
1	0	                                                                         평점왜이래 재미있게 봤는데
1	0	곰이 나왓을   토토로다 이러더니 그 곰이움직이니까 하울의움직이는성이라고 착각을할정도군요 그리고 오빠를 밟고 총도쏘고 때리고 별로 점수를주고싶지않내요
1	0	                                                                 위대한개츠비를잘보여주는영화
1	0	                                                             어쩌면운명이란 아주 가까운 곳에 있을지도 모른다
1	0	                                                 이티의 꼬마아가씨 드류 배리모어의 마이너스 연기변신
1	0	                                                               이건진짜명작이야 점만점에점임
1	0	                                                     빠른전개 타임머신보고도 안놀램 분설명하고 고고  ᄏᄏ
1	0	                                           지금 이 영화를 보려한다면 앤헤서웨이의 미모를 감상하는 정도에 만족하도록 하자
1	0	         이전 영화들은 주인공 혼자의 대결로 진행했는데 편은 뜬금없이 미국과 소련의 대결로 진행한다 권투가 인간 승리 대신 정치적으로 사용되는 것 같아 씁쓸해 보인다
1	0	                                                                     반개도 아깝다 도데체 뭔 영화여
1	0	                                                               항상 기다렸던 나의 중시절을 생각나게 한다
1	0	                                                             최고다 이게 재미없는 사람들은 취향이 맞지 않는것일 뿐이다
1	0	                                             음악의 효과란 이런 것일까 영화를 더 맛깔나게 만든다 음식 영화를 가장한 성장이야기
1	0	                                                               별 기대 안하고 봤는데 마음 따뜻해지는 동화같아서 좋네요
1	0	               항상 그렇긴하지만 시작부터 스케이드보드타는거랑 마지막에 공차는게 참 비현실적이였음억지스러운것땜에 점깎고 그외에는 개인적으로 재밌긴 정말 재밌게 봤음
1	0	                                                                   뭘 본거지 싶은 코미디형 공포영화
1	0	                                                           불필요한 영화배경음악 없이 잔잔한 감동을 주는 영화 잘 봤습니다
1	0	                                                                       배우들이 아깝다 이 양반들아
1	0	                                                                     명성에 비해 프로 부족한 느낌
1	0	카이 마코토가 정줄놓고 만들었던지 전작 초속 cm가 본인의 작품이 아니던지 하여간 두 작품이 한 사람이 만들었다고 믿기 힘들 정도의 갭이 느껴짐 한마디로 별을 쫒는 아이는 그냥 졸작
1	0	                                                             개인적으로 너는 내운명보다 좋았다 계속 움 ᅲᅲ
1	0	                                                                           무지 재밌어요ᄒᄒᄒ
1	0	                                       갯벌에서 진주를 찾은 것만같은 명작이다 계속 전진해Keep moving forward
1	0	                                                                       별점이 너무 낳네
1	0	                                                                   평점 왜 이렇게 낮죠 잼있는데
1	0	보이는데 두 배우는 둘다 너무 떡대에 인상도 다르다 영화를 보면서도 샤넬과 스트라빈스키를 보고있다는 생각이 전혀 안든다 그냥 디자이너랑 음악가가 나오는 다른 영화라고 해도 무방할 정도
1	0	있다니감독의 지루한각색능력을 능가하는 충격적인 사실은 이 영화는 성인용이므로 성인들이 봤을텐데 이거 원작을 안읽어본사람이 많다는거 그게 제일 충격적이다 어렸을때책안읽고뭐했는가들
1	0	                                                     세보다는 세가 더 적합하고 이대작이 왜 안떳을까
1	0	                                                           우익 성향의 애니 인지도 모르고 쳐보는 무능아들
1	0	                                                           그래 그렇지항상 잘 되기만 한다면 인생은 참 멋진 것이지
1	0	살았음에도너무 가슴 아팠던 영화로버트 드니로보다닉을 연기한 배우가 너무 인상적이었던 영화굳이 베트남전이 아니라도인생을 평범하게 산다는 그 자체가정말 행복한 인생인거다
1	0	                                     아무리 멋있게 그려도 폭력을 일삼고 다니는 고등학생은 좋게 보이지 않는다 필요 이상으로 잔인한 폭력은 보기 힘들다
1	0	                                                             라면과 비둘기의 사랑을 그려놓은 세기의 로맨스
1	0	                                                                   손오공 콧꾸멍 보소
1	0	                                                   때론 말하는 것 보다 말하지 않는 것이이른 것보다 뒤늦은 것이더 아름다운 사랑
1	0	                                                                   아무리 년이라도 CG캐압박
1	0	                                                 호흡 압박 년에 만들어졌어도 망했을 영화가 년에 만들어졌다는 게 미스터리다
1	0	                                                             ᄉᄇ 실컷봤더니 결론이 뭐 저래 욕만 나오네
1	0	                                                               한국영화에 건달 조폭은 조미료
1	0	                                             장백지를 좋아하게됐던 영화 판타지애정물의 시초가 된 영화 마이 슬퍼
1	0	                                                                         정신이 피폐해지는 쓰래기
1	0	                                                                           지금 하고있어서
1	0	                                                                         역시스머프
1	0	                                                                       정말 최악이었지 이영화ᄏᄏ
1	0	                                                       웃음과 감동이 자연스레 녹아있는 근래에 보기드문 수작
1	0	                                     능력있고 지적인 중후함헉로버트레드포드의 매너어느여자가 안넘어가는가
1	0	                                                                     갑자기 결말이 병맛이 되버렸다
1	0	                                                                           도저히 끝까지 못보겠다
1	0	                                                                     정말 몰입해서 봤고ᄂ너무 슬펐다
1	0	                                                                   상어땜에 점깎음ᄉᄀ
1	0	                                                             편안하게 즐길만한 영화 명절영화급 잼있었음ᄏ
1	0	                               잔잔함속에서 끊임없이 스릴감을 느낄 수 있었다 어려운 부분은 영화속에서 반복되는 설명으로 기본지식 없이도 이해할 수 있음
1	0	                                                     책이 완전 재미있고 영화도 재미있음 편 모두 영화로 만들면 진짜 최고일것 같은데
1	0	                                                                     아오이소라 역쉬 굿
1	0	                                                         진짜 할것 없을때나 새벽 시간대케이블에서 방송하면 봐줄듯
1	0	                                                                       그냥 점 만점에 점
1	0	                                             현대인의 소통과 단절 그 영원한 숙제 마지막 장면에서 처절하게 울던 양귀매
1	0	                                                             주제에 비해 이야기를 끌어가는 힘이 많이 처지네요
1	0	                                                         소설은 읽은 사람이라면 알 것이다 내가 왜 빵점을 주는지를
1	0	                                                         공중파였다면 시청률 넘을 드라마 종편 중에서도 최고 작품성 최고
1	0	               해리슨 포드가 멋있어서 자꾸 보게되는 영화 ᄒ 여자주인공이 마치 나로 보였다 최고의 영화 OST도 너무 좋음 Two Sleepy People 좋음ᄏᄏᄏ
1	0	                                                   연출 기획 스토리 전부다 쓰레기제인생 영화중에 제일 쓰레기 절대보지마요진심
1	0	                                                                     피가 끓어오르는 액션이다
1	0	                                                 가문시리즈의 대미를 장식하다 역시 대단한 작품 경외할 수준
1	0	                                                                             ᅲᅲ 맙소사
1	0	                                                                         용서가 안되는군
1	0	                                                     오 괜찮네 어린 여주가 좀 더 매력적이었으면 더 몰입됐을 거 같다
1	0	                                                         월남전을 다룬 올리버스톤의 소품 감동만은 특별하다
1	0	       평이좋아서 시사회가서 보았는데 그림체만 조금 볼만했고 내용은 정말 최악이었다 더빙판이라 아이들이많았는데 솔직히 잘못된 역사의식이 심어질까바 걱정되었다 이런 애니메이션은 수입안했으면 좋겠다
1	0	                                                   일본문화에 대해 알수있는 교육용영화 그러나 지루하며 질질끈다
1	0	                                                                     뭐야 뎀보다 더 심하잖아
1	0	                                                 자넷에게 님 넘 예쁨 이렇게 말해주고 싶었음 ᄏ 영화 속 의상들도 예쁨
1	0	                                                                   흠 큰 기대 없이 봐서 점임
1	0	                                                                 너무 긴 줄거리의 나열 배우들은 예쁨
1	0	                                                                       상남자 겨루기
1	0	                                               유쾌잔잔감동설레임 모든게 다 있었다다만 내옆엔 아무도 없을뿐
1	0	                                                                             정말최고
1	0	                                               과거로 가는것까지는 평범했는데 그것 역시 짜여진 각본이었다는것이 놀라웠다
1	0	                                                                   동현아나 안 아파울지마
1	0	                                               숭고한 배드신 무한대의 숫자와 영원의 깊이의 가치를 가진 영화
1	0	                                               잠자기는 좋아요 피로가 싹풀리네 그냥여친은 극장에서 첨 자봤데요
1	0	                                                                       전형적인 전파 낭비 프로그램
1	0	                                                                               보지마세요
1	0	                                                     헐리웃 sf 액션 영화로서 소명을 다한다 편과 다른 분위기 있다
1	0	                                                                           좋은작품 잘봤습니다
1	0	                                                           멍청하게도 극장에서 봤었다당최 무슨 내용이었지
1	0	                                                                       아 눈물나고 너무 씁쓸
1	0	                                                         웹툰이 훨 나음 내용전개가 너무 억지스러운 부분이 있슴
1	0	                                                                 와OO 괴물이 연기 더잘하더라
1	0	                                                             억지 가식 허접 이 세가지로 이 영화는 끝난다
1	0	                                                                     사기 범죄 영화의 명작 최고의 명작
1	0	                                                     좀비영화 마니아이긴한데 스토리 구성이랑 캐릭터구성 대화내용 너무 심각함
1	0	                                                         엔팅크레딧이 모두 올라갈때까지 자리를 뜰수 없었던
1	0	                                                                 사랑 감동 눈물웃음 배우들의 연기력도 최고
1	0	                                                                           완전 짱 재미있습니다
1	0	                                               이거 조기종영 아니야 드라마 조기종영은 어지간해선 힘든데 ᄃᄃ
1	0	치고 너무 캐릭이 강해서 개인적으론 별로드라 기본적으로 오스틴 파워는 원맨쇼가 웃긴건데ᄒᄒ 세스 그린이 좋은데 비중이 좀 더 많았으면 좋을걸ᄒᄒ 미니미는 무슨 강철같다ᄏ
1	0	                                                                           오랜만에봐도 재밌었다
1	0	                                                                         으리가 없잖아 ᄍᄍ
1	0	                                                                               뭥미
1	0	                                   초등생인 첫째아이가 어렸을때 좋아했던 토마스 다시봐도 재밌다네요둘째도 너무 좋아하구요 아이들과 함께보기 좋은 영화입니다
1	0	                         시즌망했다 시즌때 엠씨몽도있고 김씨도있고다있을때 김종민재대전이 최고였다그때는 재방을몇번이나봤는데
1	0	                                                                             역시 최고였다
1	0	                                                       내 인생의 책인 뛰어난 원작을 이 지경으로 저급하게 만들다니
1	0	                           영화자체는 기억할 만한 작품은 아님 그냥 세 명의 배우가 현재는 각자 이 영화속 캐릭터와 정 반대의 이미지가 됐다는게 아이러니함
1	0	                                                 년과 지금이 공감할 수 있다는 걸 보여주는 영화 지금 나와도 명작이면 어쩌란 말인가
1	0	                                                         이 영화를 보고 머리에 남는 하나의 기억 외계인의 턱에 달린
1	0	                                           작위적인 감동 솔직히 이거볼바에야 소원을 열번더본다 배우들의 연기력은 돋보였음
1	0	                                                       전하고자하는 메세지는 알겠으나 너무 진부하고 지루하다 동화같은 이야기
1	0	                             재미와 감동을 함꺼번에 영상미도 너무 좋았다 저시대에 살고싶은ᄏᄏ 반전도 예측못할만한건 아니지만 나름 흥미로웠다ᄏᄏ
1	0	                                             풋풋한영화 겁나재미있었는데 재미없다는사람은 뭐얔ᄏ권상우 대사랑 말투 웃김
1	0	                                         신선한 소재여서 호기심을 자극했는데 역시나 너무 재미있게 잘봤습니다 다이버전트 뒷이야기도 너무 궁금하네요
1	0	                                                                         매우 웃긴 영화 ᄏᄏᄏᄏ
1	0	                                                                         진짜 존나재밋어 ᄏᄏ
1	0	                                                                   아무 생각 없는 중학생을 위한 영화
1	0	                                                                           전혀 안무서움
1	0	                                                                       이스트우드 최고작
1	0	                                                             이거 진짜 초등학교때 맨날맨날 봤음다시보고싶다 봐도봐도재밌었음
1	0	추천한다 감독으로서의 자질은 글쎄올시다 행여나 프란시스포드코폴라에 관심 있어서 절대 비추단언 컨대 아이템과 소재의 보여주기식의 나열 그외에는 없다
1	0	                                                   들롱과 트렁크에서 나온볼론트의 만남장면이 명장면
1	0	                                                                 라면바ᄏᄏ 넘 토나올 같네요 꿀잼
1	0	가족이야기 하는데 웃을준비하규 재미있는 이야기를 꺼내려고 유도하는 건 뭐지 충분히 진솔한 이야기만으로도 진행해서 감동을 줄수있는데 너무 억지스러워 성동일씨가 정말 괜히 출연하신것 같았어요
1	0	                                                           어린시절의 임팩트는 최고였다 음악마디만으로 연상케하는
1	0	                                                                       재밌기만 하구만ᄏᄏᄏᄏ
1	0	                                                                             실망햇음
1	0	                                                           개막장 왕수박이 다음에 무슨짓을 할지 궁금해서 보는 드라마
1	0	한정된 친분있는 사람들끼리 뭉쳐서 잡담하는 내용작품성에 점수를 줄수없다 특수한 시도를 제외하면 이영화에 큰 점수를 주는자 예술인이라는 이름의 허세를 동경하는사
1	0	                                           의외로 재밌는 영화만약 고퀄리티로 제대로 로코물로 만들었다면 꽤나 유쾌했을 영화남자 부럽
1	0	제임슨스타뎀은 어떠한 액션도 보여주지않았다 끝부분 잠깐 초만 보여주고 끝났다 젠장 이게 뭔가 애초에 이연걸만 주목시켜주는 영화구만 익스펜더블에서는 제임슨 스타뎀이 주목대상이었는데
1	0	                                                                       이건 아니다영화가 짬뽕이야
1	0	                                                                           인생최고의영화
1	0	                               지금까지 개봉된 애니영화중 위안에 들어감 점수는 당연 점이하는 뭐하는사람이지 공감을 못하는가 점수주는거 이해를 못하는가
1	0	                                                                       the best of the best
1	0	                                                   그들의 모습만으로도 충분히 만점이다 락 이해못하는 쓰레기들 낮은점수라니ᄡ
1	0	                                                                   어릴적보던 전설의 고향이 생각나네 재밌네
1	0	     여기 패티슨 빠들만 평점줬나 왜이리 높나 의아스럽다 연기력이 좋다니 원이 영화에 로버트패티슨이 과연 어울렷나하는생각이든다 비주얼 실망 연기력은 더 실망
1	0	                                                           저도 P짱을 먹고싶네요오늘 저녁은 삼겹살에 된장찌개
1	0	                                                                 박진감넘치고 반전은 완전 대박이고
1	0	                                                                           진짜 재미없네 ᄏᄏᄏᄏᄏᄏ
1	0	                                                                       재미와 감동을 느껴서 좋아요
1	0	                                                                           제밋네
1	0	                                                                   지루함과 따분함의 절정
1	0	                                                                 OCN에서 하길래그래도 끝까지 봤다
1	0	                                                               이영화도 어렷을적 넘 감동적이였음
1	0	                     순애보 여자가 무슨짓을 해도 다 받아들여주는데 당신처럼 멋진 사람이 왜 그런 사랑을 해야할까요 그부분을 뺀다면 년이 지나도 잊지못할 로맨스인거 같다
1	0	                                                           신비롭고 왠지모르게 마음이 편안해지고 멋진영화  
1	0	                       당시 예산도 없는 무명감독의 빛나는 아이디어와 존경받을 만한 열정으로 태어난 수작 중의 수작각본과 연출이 가공할만 하다
1	0	                                                         전형적인 B급영화 등장인물들이 하나같이 정신이상자 혹은 저능아
1	0	                                                                 벚꽃처럼 휘날리는 여러 감정들
1	0	                                                               스토리에 굉장히 신경썼다는 제작자의 말이 웃겼음
1	0	업적에 감사하고 감명받았다 조지 클루니는 역사속에 이들이 묻히지 않도록 우리가 이 찬란한 유산을 아직 즐길수있음은 이들 덕분이라는걸 상기시키고 싶었던건아니었나 싶다
1	0	                                                                     발연기에 엉성 했지만 신선했음
1	0	         대가 되니 느껴지는 감정 애인뿐만 아니라 대때의 그 일상적인 걸 배재하고 새로운걸 만나려할때의 혼란 이성에서의 반대 이런게 참 보고 이해가 된다니 나이먹었나 보다
1	0	                                                                         가볍게 웃기지도 않더라
1	0	                                                                     그냥 야동을 볼 지어니
1	0	                                                                     strong ending
1	0	                                                   결말부분밖에못봣는데너무슬프다 형이랑싸우고봐서인지더공감
1	0	                                                                       っ    ᄏᄏᄏ
1	0	                                                   이 영화를 완성도로 따진다는건 당시에 안봤단 얘기 문화 쇼크였다
1	0	                           퓨쳐라마 개인적으로 최고의 명작이다 ᅲᅲ 이젠 더 이상 안나온다니 너무 슬픈일이다 아마 죽을때까지 잊지못할 명작 중 하나일 것 이다
1	0	                                                                 뭐 이런 스토리 없고 웃기지도 않고 시간도 아깝고
1	0	                                                                           감동적인영화 ᅮᅮ
1	0	                                                               경악을금치못했다이런제길
1	0	                                                                         뭐지 이 영화 이해가
1	0	                                                             여기서 웃기는것 죽도록 도망가는장면이 더웃기다는것
1	0	                     어떻게 강제로당하는데 사랑에 눈뜨냐 그럼 강제라고 안해야하는거아닌가 저딴식으로 매체에서 나오니까 강간하면 여자도 좋아하는지 아는 새키들이 생기는거다
1	0	                                                     좋은 영화다 평론가들은 창의적으로 비평해야한다는 강박증이 있는건 아닌지
1	0	                                                                     평점이 왜이럽니까ᅮᅮ
1	0	                                       스토리를 지나치게 미화하고 왜곡하다 기왕에 건드릴꺼면 해피엔딩으로 끝나게나 하지 주인공 불쌍해서 우짜노
1	0	가까운 똘끼랄까안노 히데아키나카와지리 요시아키나다카야마 하데키나안도 마사히로 등 극소수에게만 있는 그런거 말이지
1	0	                                                                 ᄏᄏᄏᄏ점이라 놀라서 들어왔는데 명이 점줌
1	0	                                                                 안도마사노부가 살린 영화
1	0	                                                               종합병원가 아니라 뉴하트나 다름없다
1	0	                                                                         그냥 쓰렉영화
1	0	                                                           지금껏 영화 편은 본 것 같은데 단연 최악 ᅳᅳ 완전 쓰레기
1	0	                                                                             여운이 아직도
1	0	                                                                 개핵노잼중애핵노잼이네
1	0	                                                                         심리연기가 돋보이는 수작
1	0	                                                   이거볼시간에 못주무신 잠이나 주무시는게 나으실듯 하네요
1	0	추스리고 드라마랑 같은 감정선으로 갔었어요 정유미 연기는 정말 최고 에릭 성준 김슬기 윤현민 한여름 엄마 커플 윤실장님 작가보조 아림은규 모두다 보고싶어요
1	0	                                                     이래서 디즈니 월트 영화가 너무싫다 유치찬란 뻔한내용 뻔한결말
1	0	                                                                   왕건이후 또하나의 걸작
1	0	                                           싸움투쟁과 이김승리뒤에 찾아온 동족상잔 우리는 무얼 위해 싸웠는가
1	0	                                             웃기고 짠하고 공감되고 설레기까지하는 독특한 드라마 탄생 재밌다 다음 회가 많이 기대됨
1	0	기에 칼 싸움에 제국주의 그런 것도 보이고 완전 어이없었음 애랑 재미있게 보려고 노력하는데 애울음 무섭다고 퀄리티 저조에 돈아깝다 인간적으로 다른 영화볼걸 후회 하다 못해 짜증이 나는 영화
1	0	스릴러 영화 몇편들을 봐도 미적지근했다면 년전 숨은 명작 시간 러닝타임 내내 몰입도 높은 영화를 만들어낸 감독의 재량이 최근 영화시장 처럼 자극적이고 상업성을 걷어내더라도 재미있을수있다를 보여주는듯 하다
1	0	                               아이건 뭐반지의 제왕보다 더 허접해 보이는 영상은 박진감은 없고 흥미가 덜 떨어진 영상과 스토리는 딱 아마추어 급
1	0	                                                           마젠타 콜롬비아 제닛이 이뻐서 점
1	0	                                                           낚시당하지들마시라는여주빼면점도아까움
1	0	                                                                             특이하지만
1	0	                                                                           아이와 함께 재미있었어요
1	0	                                                                       가히 좀비스러운 스토리와 연기력
1	0	                                                               편에 비해 공감대 완전 떨어진다 억지 구성
1	0	                                                                         먼지 쌓인 아트 박스
1	0	                                                                           보는내내 너무 지루했다
1	0	                                                                       나에게 영감을 준 작품
1	0	                                       진짜재밌는다큐어떻게찍었을까생각도들고다큐가어쩜이렇게웃긴가하는생각도든다
1	0	                                                                           재미 더럽게 없네
1	0	                                                               뭐 이런 쓰레기 영화가 다있냐시간만 버렸다
1	0	                                               나니아연대기는 판타지에 성경적인 것을 살짝 접목시켰다고 볼 수 있어요
1	0	                   저 개인적으로 매드맥스보다 약간 좋다고 생각하네요 매드맥스는 약간 시끄러우면서 뭔가 좀 그런데이 영화는 코믹인생등 너무 많을 걸 담았네요 대단합니다
1	0	                                                                       시원하게 찍고 시원하게 말아먹은
1	0	                                                                       빠른 전개에도 느껴지는 지루함
1	0	   감독이 참여한 모든영화중 지가   독한건 다 개망작이고 조연출정도로 서포트한건 명작도 있음실력없는게 하고싶다 다 감독함 푹 무료영화로 스킵해서 분으로 줄여봄엑
1	0	                                                   정말 졸려죽는줄알았네이건 프레디도 아니고 목소리는 엄청깔고
1	0	                                                               긴장감을 늦출수 없는 정말 최고의 영화
1	0	                                       에볼라바이러스 자이르형은 년 당시 치사율이 였을만큼 위험했다 하네요
1	0	                               cg 티가 나는 게 당연한 게 아니다에 추가 하자면 같은 시기 배트맨 비긴즈도 등장했고 지금봐도 전혀 어색하지 않다
1	0	                                                               비디오로 보고도 재미 없어서 실망했었지
1	0	                                                                 한국영화보다가 눈 귀 정화좀한 영화
1	0	                                                                       어릴때 정말 좋아하던 영화 ᄏ
1	0	                                                 일본식 다다미 방에 갈 때마다 꺼림칙해지는 가장 큰 이유중의 하나
1	0	                                                               전편보다 강해진 출연진 조금 힘들어진 구성
1	0	                                                             잘 만든 공포영화 옛다 점 평점조율을위해
1	0	                                                     나가사와마사미의 리즈시절을볼수있는영화 굳이다
1	0	                                                               나쁘지않은데 안봐도그만 별점점너무높다
1	0	                                                               오버떠는 아줌마만빼면 좋앗을걸
1	0	                                             하정우 롤로코스터이후이런영화는할말이없다그냥볼려거든보지마센
1	0	                                                 가슴을 울리는 영화입니다 해외입양에 대해 다시 돌아볼 수 있는 계기가 되길
1	0	                                                                 법사캐 육성 영화 cgᅵ
1	0	                                                       너무 사소한 일가지고 목숨걸고 싸우네 ᄏᄏ 이상한 스토리야
1	0	                                                               ᄒ 이 것 보지 않은 것으로 생각하려한다
1	0	                                                                           재미있는 애니메이션이네요
1	0	                                                                     시작은 지리산 마무리는 마을 뒷산
1	0	                                                     나도 모르게 눈물이 주륵주륵 가을 감성 영화 강추OST너무 좋아요
1	0	                                                   드웨인 존슨의 느끼한 목소리 연기와 강아지 로봇이 좀 봐줄정도
1	0	                                                       적당히 잘 버무려진 하이틴 영화 그시절의 설렘을 느끼고 싶다면
1	0	                                                           다들연기짱이심bb너므좋ᄋ다ᅲᅲ
1	0	                                                                       개봉을 왜안해주지
1	0	                                                                   최고의연기자 톰행크스
1	0	                                                         장난 하나 진짜 장난 하나 진짜 장난 하나 진짜 장난 하나 진짜
1	0	                                       기대하지 않고 극장에 들어섯다가 푹빠져서 심장쫄깃스릴러 좋아하는 분 강추 매튜역쉬 연기쩔어
1	0	                                                                   최고예여 말이 필요 없삼
